Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1
Reinforce,stu1_bce_p4,0.05,0.01,0.05,,0.5294117647058824,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.1,0.01,0.05,,0.5217391304347826,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.2,0.01,0.05,,0.5174825174825175,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.3,0.01,0.05,,0.496,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.4,0.01,0.05,,0.4953271028037383,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.5,0.1,0.2,,0.4943820224719101,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.6,0.01,0.05,,0.4305555555555556,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.7,0.01,0.5,,0.4629629629629629,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.8,0.01,0.2,,0.3888888888888889,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu1_bce_p4,0.9,0.1,0.5,,0.5,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.05,0.01,0.05,,0.3961038961038961,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.1,0.01,0.2,,0.5102739726027398,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.2,0.01,0.05,,0.5038461538461538,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.3,0.01,0.05,,0.5066079295154186,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.4,0.01,0.05,,0.5025641025641026,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.5,0.01,0.05,,0.6049382716049383,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.6,0.01,0.05,,0.6076923076923076,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.7,0.1,0.05,,0.5918367346938775,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.8,0.01,0.05,,0.5538461538461539,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,pro32_bdf_p4,0.9,0.1,0.5,,0.4848484848484848,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.05,0.01,0.05,,0.2627118644067797,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.1,0.01,0.05,,0.375,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.2,0.01,0.8,,0.72,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.3,0.01,0.1,,0.2758620689655172,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.4,0.01,0.05,,0.7066666666666667,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.5,0.01,0.9,,0.7258064516129032,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.6,0.01,0.9,,0.76,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.7,0.01,0.9,,0.6842105263157895,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.8,0.01,0.05,,0.52,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu22_bde_p4,0.9,0.01,0.1,,0.5384615384615384,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.05,0.01,0.5,,0.6619718309859155,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.1,0.01,0.05,,0.674074074074074,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.2,0.01,0.05,,0.7083333333333334,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.3,0.01,0.2,,0.7047619047619048,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.4,0.01,0.05,,0.5555555555555556,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.5,0.01,0.9,,0.8,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.6,0.01,0.1,,0.8,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.7,0.01,0.5,,0.8222222222222222,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.8,0.01,0.99,,0.7666666666666667,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu23_bdf_p4,0.9,0.1,0.1,,0.9333333333333332,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.05,0.01,0.2,,0.7727272727272727,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.1,0.001,0.2,,0.777292576419214,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.2,0.01,0.05,,0.7892156862745098,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.3,1.0,0.5,,0.7640449438202247,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.4,0.1,0.8,,0.7647058823529411,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.5,0.01,0.9,,0.7480314960629921,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.6,0.01,0.05,,0.7352941176470589,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.7,0.5,0.99,,0.8571428571428571,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.8,0.01,0.9,,0.8235294117647058,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu16_bcf_p4,0.9,0.01,0.05,,0.7307692307692307,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.05,0.01,0.9,,0.6308724832214765,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.1,0.01,0.1,,0.6418439716312057,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.2,0.01,0.05,,0.6454183266932271,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.3,0.01,0.05,,0.6272727272727273,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.4,0.01,0.8,,0.6382978723404256,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.5,0.01,0.05,,0.6751592356687898,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.6,0.1,0.05,,0.6507936507936508,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.7,0.1,0.05,,0.6063829787234043,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.8,0.01,0.05,,0.6984126984126984,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu12_bdf_p4,0.9,0.01,0.05,,0.8125,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.05,0.001,0.2,,0.6578947368421053,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.1,0.01,0.05,,0.6805555555555556,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.2,0.01,0.1,,0.6875,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.3,0.01,0.99,,0.7142857142857143,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.4,0.01,0.05,,0.7291666666666666,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.5,0.01,0.9,,0.775,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.6,0.01,0.05,,0.75,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.7,0.01,0.05,,0.7916666666666666,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.8,0.01,0.05,,0.9375,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu34_bcf_p4,0.9,0.01,0.05,,0.875,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.05,0.0001,0.8,,0.2352941176470588,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.1,0.0001,0.99,,0.359375,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.2,0.01,0.05,,0.6140350877192983,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.3,0.01,0.2,,0.62,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.4,0.01,0.1,,0.5813953488372093,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.5,0.01,0.1,,0.5555555555555556,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.6,0.01,0.9,,0.5517241379310345,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.7,0.1,0.5,,0.5909090909090909,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.8,0.01,0.1,,0.6,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu5_bcf_p4,0.9,0.01,0.05,,1.0,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.05,0.01,0.9,,0.3936170212765957,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.1,0.001,0.9,,0.5393258426966292,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.2,0.01,0.05,,0.4050632911392405,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.3,0.01,0.05,,0.391304347826087,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.4,0.01,0.8,,0.576271186440678,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.5,0.1,0.2,,0.5918367346938775,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.6,0.01,0.5,,0.675,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.7,0.01,0.2,,0.6666666666666666,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.8,0.01,0.05,,0.7,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu35_bde_p4,0.9,0.01,0.5,,0.7,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.05,0.001,0.05,,0.4827586206896552,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.1,0.01,0.05,,0.5365853658536586,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.2,0.01,0.9,,0.5068493150684932,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.3,0.01,0.05,,0.484375,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.4,0.01,0.05,,0.4363636363636363,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.5,0.1,0.5,,0.4347826086956521,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.6,0.1,0.2,,0.4324324324324324,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.7,0.01,0.8,,0.4285714285714285,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.8,0.1,0.8,,0.4210526315789473,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu40_bdf_p4,0.9,0.01,0.99,,0.3,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.05,0.001,0.8,,0.6666666666666666,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.1,0.01,0.2,,0.6829268292682927,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.2,0.01,0.9,,0.6986301369863014,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.3,0.01,0.1,,0.71875,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.4,0.01,0.8,,0.7272727272727273,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.5,0.01,0.05,,0.717391304347826,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.6,0.5,0.9,,0.7027027027027027,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.7,0.01,0.05,,0.6428571428571429,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.8,0.01,0.05,,0.5263157894736842,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu8_bce_p4,0.9,0.1,0.8,,0.6,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.05,0.01,0.2,,0.6742081447963801,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.1,0.01,0.05,,0.430622009569378,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.2,0.01,0.1,,0.6666666666666666,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.3,0.01,0.1,,0.6809815950920245,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.4,0.01,0.05,,0.6,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.5,0.01,0.2,,0.6551724137931034,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.6,0.01,0.05,,0.6451612903225806,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.7,0.01,0.9,,0.6428571428571429,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.8,0.01,0.05,,0.6595744680851063,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu28_bde_p4,0.9,0.01,0.05,,0.6666666666666666,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.05,1.0,0.05,,0.1842105263157894,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.1,0.01,0.05,,0.5277777777777778,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.2,0.01,0.2,,0.5104166666666666,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.3,0.01,0.1,,0.5297619047619048,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.4,0.01,0.99,,0.5555555555555556,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.5,0.01,0.05,,0.6166666666666667,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.6,0.001,0.05,,0.5833333333333334,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.7,0.01,0.05,,0.5555555555555556,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.8,0.01,0.05,,0.5833333333333334,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu27_bdf_p4,0.9,0.1,0.1,,0.8333333333333334,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.05,0.01,0.05,,0.2880434782608695,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.1,0.001,0.05,,0.7471264367816092,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.2,0.01,0.05,,0.2451612903225806,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.3,0.01,0.1,,0.7279411764705882,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.4,0.01,0.05,,0.7327586206896551,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.5,0.01,0.05,,0.7525773195876289,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.6,0.5,0.05,,0.8076923076923077,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.7,0.1,0.9,,0.5517241379310345,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.8,0.01,0.05,,0.8205128205128205,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu32_bce_p4,0.9,0.1,0.5,,0.15,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.05,0.001,0.5,,0.6416184971098265,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.1,0.01,0.05,,0.6341463414634146,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.2,0.1,0.5,,0.6095890410958904,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.3,0.01,0.05,,0.609375,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.4,0.01,0.05,,0.5818181818181818,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.5,0.01,0.05,,0.5714285714285714,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.6,0.01,0.8,,0.6027397260273972,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.7,0.01,0.9,,0.6,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.8,0.01,0.9,,0.6216216216216216,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu33_bce_p4,0.9,0.01,0.9,,0.631578947368421,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.05,0.001,0.2,,0.6884057971014492,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.1,0.01,0.8,,0.7099236641221374,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.2,0.01,0.1,,0.7586206896551724,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.3,0.1,0.2,,0.7549019607843137,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.4,0.1,0.5,,0.7931034482758621,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.5,0.1,0.05,,0.9041095890410958,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.6,0.01,0.05,,0.8448275862068966,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.7,0.01,0.9,,0.8636363636363636,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.8,0.01,0.05,,0.896551724137931,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu9_bcf_p4,0.9,0.01,0.8,,0.8666666666666667,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.05,0.01,0.05,,0.7055555555555556,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.1,0.01,0.9,,0.6950146627565983,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.2,0.01,0.05,,0.6963696369636964,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.3,0.01,0.8,,0.7358490566037735,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.4,0.01,0.05,,0.7533039647577092,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.5,0.01,0.05,,0.7142857142857143,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.6,0.01,0.9,,0.6907894736842105,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.7,0.01,0.9,,0.7631578947368421,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.8,0.01,0.05,,0.8157894736842105,"[None, None, None]",0.0,,Openended,p4,,,,
Reinforce,stu2_bce_p4,0.9,0.01,0.05,,0.7105263157894737,"[None, None, None]",0.0,,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.05,0.0001,0.1,0.0,0.5151515151515151,0,1.0,0.5,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.1,0.1,0.1,0.0,0.384,0,1.0,0.7,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.2,0.0001,0.2,0.0,0.6036036036036037,0,1.0,0.05,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.3,0.0001,0.2,0.0,0.5876288659793815,0,1.0,0.05,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.4,0.5,0.05,0.0,0.6024096385542169,0,1.0,0.1,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.5,0.5,0.9,0.0,0.4782608695652174,0,1.0,0.1,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.6,0.001,0.05,0.0,0.4285714285714285,0,1.0,0.05,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.7,0.0001,0.05,0.0,0.5238095238095238,0,1.0,0.1,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.8,0.001,0.1,0.0,0.4285714285714285,0,1.0,0.1,Openended,p4,,,,
SARSA,pro14_bdf_p4,0.9,0.0001,0.99,0.0,0.3571428571428571,0,1.0,0.05,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.05,0.01,0.2,0.0,0.4408602150537634,0,1.0,0.7,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.1,0.1,0.1,0.0,0.5681818181818182,0,1.0,0.5,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.2,0.5,0.1,0.0,0.7307692307692307,0,1.0,0.05,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.3,0.5,0.05,0.0,0.7205882352941176,0,1.0,0.01,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.4,0.01,0.05,0.0,0.711864406779661,0,1.0,0.1,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.5,0.5,0.05,0.0,0.8163265306122449,0,1.0,0.05,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.6,0.5,0.05,0.0,0.8974358974358975,0,1.0,0.05,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.7,0.5,0.2,0.0,0.8333333333333334,0,1.0,0.1,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.8,0.5,0.05,0.0,0.8,0,1.0,0.05,Openended,p4,,,,
SARSA,pro1_bcf_p4,0.9,0.5,0.05,0.0,0.6,0,1.0,0.01,Openended,p4,,,,
SARSA,pro16_bce_p4,0.05,0.0001,0.2,0.0,0.392156862745098,0,1.0,0.7,Openended,p4,,,,
SARSA,pro16_bce_p4,0.1,0.001,0.2,0.0,0.6391752577319587,0,1.0,0.1,Openended,p4,,,,
SARSA,pro16_bce_p4,0.2,0.001,0.8,0.0,0.6395348837209303,0,1.0,0.05,Openended,p4,,,,
SARSA,pro16_bce_p4,0.3,0.001,0.5,0.0,0.52,0,1.0,0.1,Openended,p4,,,,
SARSA,pro16_bce_p4,0.4,0.0001,0.2,0.0,0.4615384615384615,0,1.0,0.01,Openended,p4,,,,
SARSA,pro16_bce_p4,0.5,0.0001,0.99,0.0,0.5555555555555556,0,1.0,0.1,Openended,p4,,,,
SARSA,pro16_bce_p4,0.6,0.001,0.05,0.0,0.5581395348837209,0,1.0,0.01,Openended,p4,,,,
SARSA,pro16_bce_p4,0.7,0.0001,0.9,0.0,0.4545454545454545,0,1.0,0.05,Openended,p4,,,,
SARSA,pro16_bce_p4,0.8,0.01,0.1,0.0,0.5454545454545454,0,1.0,0.1,Openended,p4,,,,
SARSA,pro16_bce_p4,0.9,0.0001,0.8,0.0,0.7272727272727273,0,1.0,0.05,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.05,0.0001,0.2,0.0,0.4102564102564102,0,1.0,0.5,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.1,0.0001,0.05,0.0,0.4774774774774775,0,1.0,0.01,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.2,0.001,0.9,0.0,0.494949494949495,0,1.0,0.05,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.3,0.0001,0.99,0.0,0.425287356321839,0,1.0,0.05,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.4,0.001,0.05,0.0,0.4324324324324324,0,1.0,0.1,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.5,0.0001,0.05,0.0,0.4193548387096774,0,1.0,0.05,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.6,0.01,0.5,0.0,0.4,0,1.0,0.1,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.7,0.001,0.8,0.0,0.4054054054054054,0,1.0,0.1,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.8,0.001,0.2,0.0,0.44,0,1.0,0.1,Openended,p4,,,,
SARSA,pro27_bcf_p4,0.9,0.1,0.05,0.0,0.6153846153846154,0,1.0,0.1,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.05,0.0001,0.8,0.0,0.4233128834355828,0,1.0,0.7,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.1,0.001,0.2,0.0,0.512987012987013,0,1.0,0.1,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.2,1.0,0.05,0.0,0.5766423357664233,0,1.0,0.1,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.3,0.001,0.5,0.0,0.6666666666666666,0,1.0,0.1,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.4,0.0001,0.2,0.0,0.6699029126213593,0,1.0,0.05,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.5,0.5,0.05,0.0,0.5813953488372093,0,1.0,0.1,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.6,0.0001,0.8,0.0,0.6086956521739131,0,1.0,0.05,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.7,0.0001,0.1,0.0,0.6346153846153846,0,1.0,0.01,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.8,0.5,0.05,0.0,0.6285714285714286,0,1.0,0.05,Openended,p4,,,,
SARSA,pro11_bcf_p4,0.9,0.1,0.2,0.0,0.4444444444444444,0,1.0,0.05,Openended,p4,,,,
SARSA,pro12_bdf_p4,0.05,1.0,0.1,0.0,0.5617977528089888,0,1.0,0.1,Openended,p4,,,,
SARSA,pro12_bdf_p4,0.1,0.0001,0.1,0.0,0.6272189349112426,0,1.0,0.1,Openended,p4,,,,
SARSA,pro12_bdf_p4,0.2,0.0001,0.05,0.0,0.6333333333333333,0,1.0,0.1,Openended,p4,,,,
