UserIndex,Action,State,TimeStamp,HighLevelAction,HighLevelStateActionProbab,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Subtask_ROI,Latitude,Longitude,All_address,All_raw_address,Most_frequent_state,Most_frequent_region,Angle,high-level-action
111,zoom,Sensemaking,2016-06-08 18:58:22.364,same,0.46153846153846156,0.17647058823529413,5.891,10,4,1,3,0.6344531250000001,2,7,47.8727125,-99.42622499999999,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7504, -111.985], [48.49, -98.502], [41.7644, -98.4982], [48.4885, -88.6355], [48.5, -111.989], [52.9963, -98.5314], [48.5025, -98.4653], [52.4896, -88.8034]]",North Dakota,NorthernRockiesPlains,0.0,same
112,zoom,Navigation,2016-06-08 18:58:23.386,change,0.20987654320987653,0.8352941176470589,1.022,10,4,1,4,0.568923125,2,8,51.045325,-98.9290125,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[48.5, -105.248], [51.8672, -98.5139], [48.5025, -98.4831], [51.872, -91.7552], [51.8754, -104.789], [51.8894, -104.555], [51.883, -96.3313], [51.9731, -91.7566]]",Manitoba,NorthernRockiesPlains,0.0,change
113,zoom,Navigation,2016-06-08 18:58:23.886,same,0.7926829268292683,0.8372093023255814,0.5,10,4,1,5,0.481817875,2,8,37.479075,-76.7864,"['NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'Other', 'None']","[[48.6097, -105.153], [50.2985, -101.777], [48.6086, -101.774], [50.1158, -98.3942], [50.3008, -105.159], [51.8992, -102.034]]",Saskatchewan,NorthernRockiesPlains,0.0,same
114,pan,Sensemaking,2016-06-08 18:58:47.919,change,0.5714285714285714,0.7222222222222222,24.033,10,4,1,5,0.2868195,2,8,25.79085,-53.399,"['Other', 'Other', 'Other', 'Other', 'None', 'None']","[[50.3052, -108.531], [51.9916, -105.161], [51.9935, -107.029], [52.0365, -106.471]]",Saskatchewan,Other,352.24450307633623,change
115,zoom,Navigation,2016-06-08 18:58:53.459,change,0.21686746987951808,0.8390804597701149,5.54,10,5,2,4,0.584699125,2,9,51.1754625,-106.01898750000001,"['NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'Other', 'Other', 'Other']","[[48.5219, -111.994], [51.8747, -105.251], [48.5, -105.248], [51.8672, -98.5139], [51.8753, -111.974], [52.9998, -105.827], [51.8754, -104.789], [51.8894, -104.555]]",Saskatchewan,Other,0.0,change
116,zoom,Navigation,2016-06-08 18:58:53.661,same,0.7857142857142857,0.8409090909090909,0.202,10,5,2,3,0.6344531250000001,2,9,47.8727125,-99.42622499999999,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7504, -111.985], [48.49, -98.502], [41.7644, -98.4982], [48.4885, -88.6355], [48.5, -111.989], [52.9963, -98.5314], [48.5025, -98.4653], [52.4896, -88.8034]]",North Dakota,NorthernRockiesPlains,0.0,same
117,zoom,Navigation,2016-06-08 18:58:54.066,same,0.788235294117647,0.8426966292134831,0.405,10,5,2,2,0.32296987499999996,2,9,47.3906125,-88.3725875,"['West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast']","[[41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,same
118,zoom,Navigation,2016-06-08 18:58:54.418,same,0.7906976744186046,0.8444444444444444,0.352,10,5,2,1,0.32996662499999996,2,9,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,same
119,zoom,Navigation,2016-06-08 18:58:54.870,same,0.7931034482758621,0.8461538461538461,0.452,10,5,2,0,0.169186,2,9,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
120,pan,Foraging,2016-06-08 18:58:56.942,change,0.5,0.8333333333333334,2.072,10,5,2,0,0.0,2,9,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,5.966458425779914,change
121,pan,Foraging,2016-06-08 18:58:58.854,same,0.5238095238095238,0.84,1.912,10,5,2,0,0.0,2,9,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,4.307804506691163,same
122,zoom,Navigation,2016-06-08 18:59:00.387,change,0.2159090909090909,0.8478260869565217,1.533,0,5,2,1,0.32996662499999996,2,9,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,change
123,zoom,Navigation,2016-06-08 18:59:01.409,same,0.7865168539325843,0.8494623655913979,1.022,0,5,2,2,0.651013625,2,9,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
124,zoom,Navigation,2016-06-08 18:59:02.393,same,0.7888888888888889,0.851063829787234,0.984,0,5,2,1,0.32996662499999996,2,9,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,same
