Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Algo,original_dataframe_index
Random,pro8_acf_p4,0.7,,,,0.3076923076923077,0,,,Random,147
Random,pro8_acf_p4,0.8,,,,0.375,0,,,Random,148
Random,pro8_acf_p4,0.9,,,,0.3333333333333333,0,,,Random,149
Random,pro9_acf_p4,0.05,,,,0.276,0,,,Random,150
Random,pro9_acf_p4,0.1,,,,0.2468085106382978,0,,,Random,151
Random,pro9_acf_p4,0.2,,,,0.2952380952380952,0,,,Random,152
Random,pro9_acf_p4,0.3,,,,0.1944444444444444,0,,,Random,153
Random,pro9_acf_p4,0.4,,,,0.2387096774193548,0,,,Random,154
Random,pro9_acf_p4,0.5,,,,0.2559999999999999,0,,,Random,155
Random,pro9_acf_p4,0.6,,,,0.28,0,,,Random,156
Random,pro9_acf_p4,0.7,,,,0.2,0,,,Random,157
Random,pro9_acf_p4,0.8,,,,0.1999999999999999,0,,,Random,158
Random,pro9_acf_p4,0.9,,,,0.2,0,,,Random,159
Random,stu10_acf_p4,0.05,,,,0.230188679245283,0,,,Random,160
Random,stu10_acf_p4,0.1,,,,0.248,0,,,Random,161
Random,stu10_acf_p4,0.2,,,,0.25,0,,,Random,162
Random,stu10_acf_p4,0.3,,,,0.1947368421052631,0,,,Random,163
Random,stu10_acf_p4,0.4,,,,0.2606060606060606,0,,,Random,164
Random,stu10_acf_p4,0.5,,,,0.237037037037037,0,,,Random,165
Random,stu10_acf_p4,0.6,,,,0.2285714285714285,0,,,Random,166
Random,stu10_acf_p4,0.7,,,,0.325,0,,,Random,167
Random,stu10_acf_p4,0.8,,,,0.28,0,,,Random,168
Random,stu10_acf_p4,0.9,,,,0.15,0,,,Random,169
Random,stu11_adf_p4,0.05,,,,0.2539325842696629,0,,,Random,170
Random,stu11_adf_p4,0.1,,,,0.25,0,,,Random,171
Random,stu11_adf_p4,0.2,,,,0.2621621621621622,0,,,Random,172
Random,stu11_adf_p4,0.3,,,,0.2123076923076923,0,,,Random,173
Random,stu11_adf_p4,0.4,,,,0.2436363636363636,0,,,Random,174
Random,stu11_adf_p4,0.5,,,,0.3,0,,,Random,175
Random,stu11_adf_p4,0.6,,,,0.2666666666666666,0,,,Random,176
Random,stu11_adf_p4,0.7,,,,0.237037037037037,0,,,Random,177
Random,stu11_adf_p4,0.8,,,,0.2705882352941177,0,,,Random,178
Random,stu11_adf_p4,0.9,,,,0.225,0,,,Random,179
Random,stu13_acf_p4,0.05,,,,0.2648648648648649,0,,,Random,180
Random,stu13_acf_p4,0.1,,,,0.2799999999999999,0,,,Random,181
Random,stu13_acf_p4,0.2,,,,0.2451612903225806,0,,,Random,182
Random,stu13_acf_p4,0.3,,,,0.2592592592592592,0,,,Random,183
Random,stu13_acf_p4,0.4,,,,0.2608695652173913,0,,,Random,184
Random,stu13_acf_p4,0.5,,,,0.3157894736842105,0,,,Random,185
Random,stu13_acf_p4,0.6,,,,0.2,0,,,Random,186
Random,stu13_acf_p4,0.7,,,,0.2545454545454545,0,,,Random,187
Random,stu13_acf_p4,0.8,,,,0.1142857142857142,0,,,Random,188
Random,stu13_acf_p4,0.9,,,,0.0666666666666666,0,,,Random,189
Random,stu15_ade_p4,0.05,,,,0.2361111111111111,0,,,Random,190
Random,stu15_ade_p4,0.1,,,,0.2558823529411765,0,,,Random,191
Random,stu15_ade_p4,0.2,,,,0.2466666666666666,0,,,Random,192
Random,stu15_ade_p4,0.3,,,,0.2807692307692307,0,,,Random,193
Random,stu15_ade_p4,0.4,,,,0.3022222222222222,0,,,Random,194
Random,stu15_ade_p4,0.5,,,,0.2594594594594595,0,,,Random,195
Random,stu15_ade_p4,0.6,,,,0.2482758620689655,0,,,Random,196
Random,stu15_ade_p4,0.7,,,,0.2636363636363636,0,,,Random,197
Random,stu15_ade_p4,0.8,,,,0.2857142857142857,0,,,Random,198
Random,stu15_ade_p4,0.9,,,,0.1666666666666666,0,,,Random,199
Random,stu17_ace_p4,0.05,,,,0.2230769230769231,0,,,Random,200
Random,stu17_ace_p4,0.1,,,,0.2239999999999999,0,,,Random,201
Random,stu17_ace_p4,0.2,,,,0.2363636363636364,0,,,Random,202
Random,stu17_ace_p4,0.3,,,,0.2842105263157894,0,,,Random,203
Random,stu17_ace_p4,0.4,,,,0.1875,0,,,Random,204
Random,stu17_ace_p4,0.5,,,,0.3076923076923076,0,,,Random,205
Random,stu17_ace_p4,0.6,,,,0.24,0,,,Random,206
Random,stu17_ace_p4,0.7,,,,0.1999999999999999,0,,,Random,207
Random,stu17_ace_p4,0.8,,,,0.05,0,,,Random,208
Random,stu17_ace_p4,0.9,,,,0.4,0,,,Random,209
Random,stu21_ace_p4,0.05,,,,0.3076923076923076,0,,,Random,210
Random,stu21_ace_p4,0.1,,,,0.2816326530612245,0,,,Random,211
Random,stu21_ace_p4,0.2,,,,0.2604651162790697,0,,,Random,212
Random,stu21_ace_p4,0.3,,,,0.2578947368421053,0,,,Random,213
Random,stu21_ace_p4,0.4,,,,0.21875,0,,,Random,214
Random,stu21_ace_p4,0.5,,,,0.2846153846153846,0,,,Random,215
Random,stu21_ace_p4,0.6,,,,0.2285714285714285,0,,,Random,216
Random,stu21_ace_p4,0.7,,,,0.2799999999999999,0,,,Random,217
Random,stu21_ace_p4,0.8,,,,0.24,0,,,Random,218
Random,stu21_ace_p4,0.9,,,,0.4,0,,,Random,219
Random,stu24_ace_p4,0.05,,,,0.2596491228070175,0,,,Random,220
Random,stu24_ace_p4,0.1,,,,0.2296296296296296,0,,,Random,221
Random,stu24_ace_p4,0.2,,,,0.2333333333333333,0,,,Random,222
Random,stu24_ace_p4,0.3,,,,0.2571428571428571,0,,,Random,223
Random,stu24_ace_p4,0.4,,,,0.2444444444444444,0,,,Random,224
Random,stu24_ace_p4,0.5,,,,0.2758620689655172,0,,,Random,225
Random,stu24_ace_p4,0.6,,,,0.2608695652173913,0,,,Random,226
Random,stu24_ace_p4,0.7,,,,0.2117647058823529,0,,,Random,227
Random,stu24_ace_p4,0.8,,,,0.1636363636363636,0,,,Random,228
Random,stu24_ace_p4,0.9,,,,0.24,0,,,Random,229
Random,stu25_ace_p4,0.05,,,,0.2325581395348837,0,,,Random,230
Random,stu25_ace_p4,0.1,,,,0.224390243902439,0,,,Random,231
Random,stu25_ace_p4,0.2,,,,0.2277777777777777,0,,,Random,232
Random,stu25_ace_p4,0.3,,,,0.2129032258064516,0,,,Random,233
Random,stu25_ace_p4,0.4,,,,0.237037037037037,0,,,Random,234
Random,stu25_ace_p4,0.5,,,,0.2272727272727272,0,,,Random,235
Random,stu25_ace_p4,0.6,,,,0.2823529411764706,0,,,Random,236
Random,stu25_ace_p4,0.7,,,,0.1538461538461538,0,,,Random,237
Random,stu25_ace_p4,0.8,,,,0.25,0,,,Random,238
Random,stu25_ace_p4,0.9,,,,0.0666666666666666,0,,,Random,239
Random,stu26_ace_p4,0.05,,,,0.2373983739837398,0,,,Random,240
Random,stu26_ace_p4,0.1,,,,0.2396551724137931,0,,,Random,241
Random,stu26_ace_p4,0.2,,,,0.2815533980582524,0,,,Random,242
Random,stu26_ace_p4,0.3,,,,0.2444444444444444,0,,,Random,243
Random,stu26_ace_p4,0.4,,,,0.2207792207792208,0,,,Random,244
Random,stu26_ace_p4,0.5,,,,0.23125,0,,,Random,245
Random,stu26_ace_p4,0.6,,,,0.2274509803921568,0,,,Random,246
Random,stu26_ace_p4,0.7,,,,0.2578947368421052,0,,,Random,247
Random,stu26_ace_p4,0.8,,,,0.2319999999999999,0,,,Random,248
Random,stu26_ace_p4,0.9,,,,0.2333333333333333,0,,,Random,249
Random,stu29_ade_p4,0.05,,,,0.2528301886792453,0,,,Random,250
Random,stu29_ade_p4,0.1,,,,0.256,0,,,Random,251
Random,stu29_ade_p4,0.2,,,,0.2454545454545454,0,,,Random,252
Random,stu29_ade_p4,0.3,,,,0.2263157894736842,0,,,Random,253
Random,stu29_ade_p4,0.4,,,,0.2606060606060606,0,,,Random,254
Random,stu29_ade_p4,0.5,,,,0.3037037037037037,0,,,Random,255
Random,stu29_ade_p4,0.6,,,,0.2095238095238095,0,,,Random,256
Random,stu29_ade_p4,0.7,,,,0.2875,0,,,Random,257
Random,stu29_ade_p4,0.8,,,,0.34,0,,,Random,258
Random,stu29_ade_p4,0.9,,,,0.35,0,,,Random,259
Random,stu30_adf_p4,0.05,,,,0.2274509803921568,0,,,Random,260
Random,stu30_adf_p4,0.1,,,,0.25,0,,,Random,261
Random,stu30_adf_p4,0.2,,,,0.2523809523809524,0,,,Random,262
Random,stu30_adf_p4,0.3,,,,0.2648648648648649,0,,,Random,263
Random,stu30_adf_p4,0.4,,,,0.2451612903225806,0,,,Random,264
Random,stu30_adf_p4,0.5,,,,0.2307692307692307,0,,,Random,265
Random,stu30_adf_p4,0.6,,,,0.19,0,,,Random,266
Random,stu30_adf_p4,0.7,,,,0.2933333333333333,0,,,Random,267
Random,stu30_adf_p4,0.8,,,,0.1333333333333333,0,,,Random,268
Random,stu30_adf_p4,0.9,,,,0.25,0,,,Random,269
Random,stu31_ade_p4,0.05,,,,0.25,0,,,Random,270
Random,stu31_ade_p4,0.1,,,,0.2833333333333333,0,,,Random,271
Random,stu31_ade_p4,0.2,,,,0.278125,0,,,Random,272
Random,stu31_ade_p4,0.3,,,,0.2892857142857142,0,,,Random,273
Random,stu31_ade_p4,0.4,,,,0.2875,0,,,Random,274
Random,stu31_ade_p4,0.5,,,,0.2769230769230769,0,,,Random,275
Random,stu31_ade_p4,0.6,,,,0.2258064516129032,0,,,Random,276
Random,stu31_ade_p4,0.7,,,,0.2347826086956522,0,,,Random,277
Random,stu31_ade_p4,0.8,,,,0.3066666666666667,0,,,Random,278
Random,stu31_ade_p4,0.9,,,,0.2857142857142857,0,,,Random,279
Random,stu36_adf_p4,0.05,,,,0.2324324324324324,0,,,Random,280
Random,stu36_adf_p4,0.1,,,,0.2514285714285714,0,,,Random,281
Random,stu36_adf_p4,0.2,,,,0.2129032258064516,0,,,Random,282
Random,stu36_adf_p4,0.3,,,,0.237037037037037,0,,,Random,283
Random,stu36_adf_p4,0.4,,,,0.217391304347826,0,,,Random,284
Random,stu36_adf_p4,0.5,,,,0.2526315789473684,0,,,Random,285
Random,stu36_adf_p4,0.6,,,,0.2133333333333333,0,,,Random,286
Random,stu36_adf_p4,0.7,,,,0.2363636363636364,0,,,Random,287
Random,stu36_adf_p4,0.8,,,,0.2285714285714285,0,,,Random,288
Random,stu36_adf_p4,0.9,,,,0.3999999999999999,0,,,Random,289
Random,stu37_adf_p4,0.05,,,,0.2432432432432432,0,,,Random,290
Random,stu37_adf_p4,0.1,,,,0.2571428571428571,0,,,Random,291
Random,stu37_adf_p4,0.2,,,,0.2580645161290322,0,,,Random,292
Random,stu37_adf_p4,0.3,,,,0.2518518518518519,0,,,Random,293
Random,stu37_adf_p4,0.4,,,,0.2869565217391304,0,,,Random,294
Random,stu37_adf_p4,0.5,,,,0.2210526315789473,0,,,Random,295
Random,stu37_adf_p4,0.6,,,,0.2666666666666666,0,,,Random,296
Random,stu37_adf_p4,0.7,,,,0.1636363636363636,0,,,Random,297
Random,stu37_adf_p4,0.8,,,,0.2857142857142857,0,,,Random,298
Random,stu37_adf_p4,0.9,,,,0.3333333333333333,0,,,Random,299
Random,stu38_acf_p4,0.05,,,,0.227906976744186,0,,,Random,300
Random,stu38_acf_p4,0.1,,,,0.248780487804878,0,,,Random,301
Random,stu38_acf_p4,0.2,,,,0.2555555555555555,0,,,Random,302
Random,stu38_acf_p4,0.3,,,,0.3032258064516129,0,,,Random,303
Random,stu38_acf_p4,0.4,,,,0.2296296296296296,0,,,Random,304
Random,stu38_acf_p4,0.5,,,,0.2181818181818181,0,,,Random,305
Random,stu38_acf_p4,0.6,,,,0.2235294117647059,0,,,Random,306
Random,stu38_acf_p4,0.7,,,,0.3846153846153846,0,,,Random,307
Random,stu38_acf_p4,0.8,,,,0.225,0,,,Random,308
Random,stu38_acf_p4,0.9,,,,0.3333333333333333,0,,,Random,309
Random,stu39_adf_p4,0.05,,,,0.2764044943820224,0,,,Random,310
Random,stu39_adf_p4,0.1,,,,0.2476190476190476,0,,,Random,311
Random,stu39_adf_p4,0.2,,,,0.2324324324324324,0,,,Random,312
Random,stu39_adf_p4,0.3,,,,0.2861538461538461,0,,,Random,313
Random,stu39_adf_p4,0.4,,,,0.24,0,,,Random,314
Random,stu39_adf_p4,0.5,,,,0.2391304347826087,0,,,Random,315
Random,stu39_adf_p4,0.6,,,,0.2666666666666667,0,,,Random,316
Random,stu39_adf_p4,0.7,,,,0.2222222222222222,0,,,Random,317
Random,stu39_adf_p4,0.8,,,,0.2823529411764706,0,,,Random,318
Random,stu39_adf_p4,0.9,,,,0.35,0,,,Random,319
Random,stu3_acf_p4,0.05,,,,0.2403361344537815,0,,,Random,320
Random,stu3_acf_p4,0.1,,,,0.231858407079646,0,,,Random,321
Random,stu3_acf_p4,0.2,,,,0.2679999999999999,0,,,Random,322
Random,stu3_acf_p4,0.3,,,,0.2459770114942529,0,,,Random,323
Random,stu3_acf_p4,0.4,,,,0.264,0,,,Random,324
Random,stu3_acf_p4,0.5,,,,0.2290322580645161,0,,,Random,325
Random,stu3_acf_p4,0.6,,,,0.2693877551020408,0,,,Random,326
Random,stu3_acf_p4,0.7,,,,0.2864864864864865,0,,,Random,327
Random,stu3_acf_p4,0.8,,,,0.2416666666666666,0,,,Random,328
Random,stu3_acf_p4,0.9,,,,0.1818181818181818,0,,,Random,329
Random,stu4_ade_p4,0.05,,,,0.2333333333333333,0,,,Random,330
Random,stu4_ade_p4,0.1,,,,0.1565217391304348,0,,,Random,331
Random,stu4_ade_p4,0.2,,,,0.2599999999999999,0,,,Random,332
Random,stu4_ade_p4,0.3,,,,0.2588235294117647,0,,,Random,333
Random,stu4_ade_p4,0.4,,,,0.2666666666666666,0,,,Random,334
Random,stu4_ade_p4,0.5,,,,0.2,0,,,Random,335
Random,stu4_ade_p4,0.6,,,,0.1111111111111111,0,,,Random,336
Random,stu4_ade_p4,0.7,,,,0.3714285714285714,0,,,Random,337
Random,stu4_ade_p4,0.8,,,,0.25,0,,,Random,338
Random,stu4_ade_p4,0.9,,,,0.2,0,,,Random,339
Random,stu6_acf_p4,0.05,,,,0.2363636363636364,0,,,Random,340
Random,stu6_acf_p4,0.1,,,,0.2548387096774193,0,,,Random,341
Random,stu6_acf_p4,0.2,,,,0.2436363636363636,0,,,Random,342
Random,stu6_acf_p4,0.3,,,,0.2374999999999999,0,,,Random,343
Random,stu6_acf_p4,0.4,,,,0.2731707317073171,0,,,Random,344
Random,stu6_acf_p4,0.5,,,,0.2470588235294117,0,,,Random,345
Random,stu6_acf_p4,0.6,,,,0.3185185185185185,0,,,Random,346
Random,stu6_acf_p4,0.7,,,,0.25,0,,,Random,347
Random,stu6_acf_p4,0.8,,,,0.2923076923076923,0,,,Random,348
Random,stu6_acf_p4,0.9,,,,0.2666666666666666,0,,,Random,349
Random,stu7_ade_p4,0.05,,,,0.2459459459459459,0,,,Random,350
Random,stu7_ade_p4,0.1,,,,0.2114285714285713,0,,,Random,351
Random,stu7_ade_p4,0.2,,,,0.2548387096774193,0,,,Random,352
Random,stu7_ade_p4,0.3,,,,0.2592592592592592,0,,,Random,353
Random,stu7_ade_p4,0.4,,,,0.2956521739130434,0,,,Random,354
Random,stu7_ade_p4,0.5,,,,0.2631578947368421,0,,,Random,355
Random,stu7_ade_p4,0.6,,,,0.24,0,,,Random,356
Random,stu7_ade_p4,0.7,,,,0.2454545454545454,0,,,Random,357
Random,stu7_ade_p4,0.8,,,,0.2285714285714285,0,,,Random,358
Random,stu7_ade_p4,0.9,,,,0.1666666666666666,0,,,Random,359
WSLS,pro13_ace_p4,0.05,0.0,0.0,,0.325,"[None, None, None]",,,WSLS,0
WSLS,pro13_ace_p4,0.1,0.0,0.0,,0.2368421052631578,"[None, None, None]",,,WSLS,1
WSLS,pro13_ace_p4,0.2,0.0,0.0,,0.1470588235294117,"[None, None, None]",,,WSLS,2
WSLS,pro13_ace_p4,0.3,0.0,0.0,,0.2068965517241379,"[None, None, None]",,,WSLS,3
WSLS,pro13_ace_p4,0.4,0.0,0.0,,0.16,"[None, None, None]",,,WSLS,4
WSLS,pro13_ace_p4,0.5,0.0,0.0,,0.2,"[None, None, None]",,,WSLS,5
WSLS,pro13_ace_p4,0.6,0.0,0.0,,0.3125,"[None, None, None]",,,WSLS,6
WSLS,pro13_ace_p4,0.7,0.0,0.0,,0.25,"[None, None, None]",,,WSLS,7
WSLS,pro13_ace_p4,0.8,0.0,0.0,,0.5714285714285714,"[None, None, None]",,,WSLS,8
WSLS,pro13_ace_p4,0.9,0.0,0.0,,0.0,"[None, None, None]",,,WSLS,9
WSLS,pro15_ade_p4,0.05,0.0,0.0,,0.2,"[None, None, None]",,,WSLS,10
WSLS,pro15_ade_p4,0.1,0.0,0.0,,0.2121212121212121,"[None, None, None]",,,WSLS,11
WSLS,pro15_ade_p4,0.2,0.0,0.0,,0.1034482758620689,"[None, None, None]",,,WSLS,12
WSLS,pro15_ade_p4,0.3,0.0,0.0,,0.36,"[None, None, None]",,,WSLS,13
WSLS,pro15_ade_p4,0.4,0.0,0.0,,0.238095238095238,"[None, None, None]",,,WSLS,14
WSLS,pro15_ade_p4,0.5,0.0,0.0,,0.3529411764705882,"[None, None, None]",,,WSLS,15
WSLS,pro15_ade_p4,0.6,0.0,0.0,,0.4285714285714285,"[None, None, None]",,,WSLS,16
WSLS,pro15_ade_p4,0.7,0.0,0.0,,0.1,"[None, None, None]",,,WSLS,17
WSLS,pro15_ade_p4,0.8,0.0,0.0,,0.1666666666666666,"[None, None, None]",,,WSLS,18
WSLS,pro15_ade_p4,0.9,0.0,0.0,,0.0,"[None, None, None]",,,WSLS,19
WSLS,pro17_ace_p4,0.05,0.0,0.0,,0.2440944881889764,"[None, None, None]",,,WSLS,20
WSLS,pro17_ace_p4,0.1,0.0,0.0,,0.2,"[None, None, None]",,,WSLS,21
WSLS,pro17_ace_p4,0.2,0.0,0.0,,0.2358490566037736,"[None, None, None]",,,WSLS,22
WSLS,pro17_ace_p4,0.3,0.0,0.0,,0.2365591397849462,"[None, None, None]",,,WSLS,23
WSLS,pro17_ace_p4,0.4,0.0,0.0,,0.3417721518987341,"[None, None, None]",,,WSLS,24
WSLS,pro17_ace_p4,0.5,0.0,0.0,,0.1818181818181818,"[None, None, None]",,,WSLS,25
WSLS,pro17_ace_p4,0.6,0.0,0.0,,0.2884615384615384,"[None, None, None]",,,WSLS,26
WSLS,pro17_ace_p4,0.7,0.0,0.0,,0.282051282051282,"[None, None, None]",,,WSLS,27
WSLS,pro17_ace_p4,0.8,0.0,0.0,,0.4,"[None, None, None]",,,WSLS,28
WSLS,pro17_ace_p4,0.9,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,WSLS,29
WSLS,pro18_adf_p4,0.05,0.0,0.0,,0.2682926829268293,"[None, None, None]",,,WSLS,30
WSLS,pro18_adf_p4,0.1,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,WSLS,31
WSLS,pro18_adf_p4,0.2,0.0,0.0,,0.3823529411764705,"[None, None, None]",,,WSLS,32
WSLS,pro18_adf_p4,0.3,0.0,0.0,,0.4,"[None, None, None]",,,WSLS,33
WSLS,pro18_adf_p4,0.4,0.0,0.0,,0.4,"[None, None, None]",,,WSLS,34
WSLS,pro18_adf_p4,0.5,0.0,0.0,,0.0952380952380952,"[None, None, None]",,,WSLS,35
WSLS,pro18_adf_p4,0.6,0.0,0.0,,0.375,"[None, None, None]",,,WSLS,36
WSLS,pro18_adf_p4,0.7,0.0,0.0,,0.1666666666666666,"[None, None, None]",,,WSLS,37
WSLS,pro18_adf_p4,0.8,0.0,0.0,,0.4285714285714285,"[None, None, None]",,,WSLS,38
WSLS,pro18_adf_p4,0.9,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,WSLS,39
WSLS,pro20_ade_p4,0.05,0.0,0.0,,0.2061855670103092,"[None, None, None]",,,WSLS,40
WSLS,pro20_ade_p4,0.1,0.0,0.0,,0.1956521739130435,"[None, None, None]",,,WSLS,41
WSLS,pro20_ade_p4,0.2,0.0,0.0,,0.3048780487804878,"[None, None, None]",,,WSLS,42
WSLS,pro20_ade_p4,0.3,0.0,0.0,,0.1971830985915492,"[None, None, None]",,,WSLS,43
WSLS,pro20_ade_p4,0.4,0.0,0.0,,0.2131147540983606,"[None, None, None]",,,WSLS,44
WSLS,pro20_ade_p4,0.5,0.0,0.0,,0.38,"[None, None, None]",,,WSLS,45
WSLS,pro20_ade_p4,0.6,0.0,0.0,,0.325,"[None, None, None]",,,WSLS,46
WSLS,pro20_ade_p4,0.7,0.0,0.0,,0.3,"[None, None, None]",,,WSLS,47
WSLS,pro20_ade_p4,0.8,0.0,0.0,,0.1578947368421052,"[None, None, None]",,,WSLS,48
WSLS,pro20_ade_p4,0.9,0.0,0.0,,0.4444444444444444,"[None, None, None]",,,WSLS,49
WSLS,pro21_ade_p4,0.05,0.0,0.0,,0.2123893805309734,"[None, None, None]",,,WSLS,50
WSLS,pro21_ade_p4,0.1,0.0,0.0,,0.2429906542056074,"[None, None, None]",,,WSLS,51
WSLS,pro21_ade_p4,0.2,0.0,0.0,,0.2842105263157894,"[None, None, None]",,,WSLS,52
WSLS,pro21_ade_p4,0.3,0.0,0.0,,0.2409638554216867,"[None, None, None]",,,WSLS,53
WSLS,pro21_ade_p4,0.4,0.0,0.0,,0.3380281690140845,"[None, None, None]",,,WSLS,54
WSLS,pro21_ade_p4,0.5,0.0,0.0,,0.3389830508474576,"[None, None, None]",,,WSLS,55
WSLS,pro21_ade_p4,0.6,0.0,0.0,,0.2553191489361702,"[None, None, None]",,,WSLS,56
WSLS,pro21_ade_p4,0.7,0.0,0.0,,0.1714285714285714,"[None, None, None]",,,WSLS,57
WSLS,pro21_ade_p4,0.8,0.0,0.0,,0.3043478260869565,"[None, None, None]",,,WSLS,58
WSLS,pro21_ade_p4,0.9,0.0,0.0,,0.0909090909090909,"[None, None, None]",,,WSLS,59
WSLS,pro22_ade_p4,0.05,0.0,0.0,,0.2432432432432432,"[None, None, None]",,,WSLS,60
WSLS,pro22_ade_p4,0.1,0.0,0.0,,0.3142857142857143,"[None, None, None]",,,WSLS,61
WSLS,pro22_ade_p4,0.2,0.0,0.0,,0.2096774193548387,"[None, None, None]",,,WSLS,62
WSLS,pro22_ade_p4,0.3,0.0,0.0,,0.1851851851851851,"[None, None, None]",,,WSLS,63
WSLS,pro22_ade_p4,0.4,0.0,0.0,,0.2608695652173913,"[None, None, None]",,,WSLS,64
WSLS,pro22_ade_p4,0.5,0.0,0.0,,0.2894736842105263,"[None, None, None]",,,WSLS,65
WSLS,pro22_ade_p4,0.6,0.0,0.0,,0.3,"[None, None, None]",,,WSLS,66
WSLS,pro22_ade_p4,0.7,0.0,0.0,,0.0909090909090909,"[None, None, None]",,,WSLS,67
WSLS,pro22_ade_p4,0.8,0.0,0.0,,0.3571428571428571,"[None, None, None]",,,WSLS,68
WSLS,pro22_ade_p4,0.9,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,WSLS,69
WSLS,pro23_acf_p4,0.05,0.0,0.0,,0.3111111111111111,"[None, None, None]",,,WSLS,70
WSLS,pro23_acf_p4,0.1,0.0,0.0,,0.2093023255813953,"[None, None, None]",,,WSLS,71
WSLS,pro23_acf_p4,0.2,0.0,0.0,,0.2894736842105263,"[None, None, None]",,,WSLS,72
WSLS,pro23_acf_p4,0.3,0.0,0.0,,0.2121212121212121,"[None, None, None]",,,WSLS,73
WSLS,pro23_acf_p4,0.4,0.0,0.0,,0.3214285714285714,"[None, None, None]",,,WSLS,74
WSLS,pro23_acf_p4,0.5,0.0,0.0,,0.217391304347826,"[None, None, None]",,,WSLS,75
WSLS,pro23_acf_p4,0.6,0.0,0.0,,0.2222222222222222,"[None, None, None]",,,WSLS,76
WSLS,pro23_acf_p4,0.7,0.0,0.0,,0.4615384615384615,"[None, None, None]",,,WSLS,77
WSLS,pro23_acf_p4,0.8,0.0,0.0,,0.25,"[None, None, None]",,,WSLS,78
WSLS,pro23_acf_p4,0.9,0.0,0.0,,0.0,"[None, None, None]",,,WSLS,79
WSLS,pro24_adf_p4,0.05,0.0,0.0,,0.320754716981132,"[None, None, None]",,,WSLS,80
WSLS,pro24_adf_p4,0.1,0.0,0.0,,0.24,"[None, None, None]",,,WSLS,81
WSLS,pro24_adf_p4,0.2,0.0,0.0,,0.2954545454545454,"[None, None, None]",,,WSLS,82
WSLS,pro24_adf_p4,0.3,0.0,0.0,,0.1578947368421052,"[None, None, None]",,,WSLS,83
WSLS,pro24_adf_p4,0.4,0.0,0.0,,0.1212121212121212,"[None, None, None]",,,WSLS,84
WSLS,pro24_adf_p4,0.5,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,WSLS,85
WSLS,pro24_adf_p4,0.6,0.0,0.0,,0.238095238095238,"[None, None, None]",,,WSLS,86
WSLS,pro24_adf_p4,0.7,0.0,0.0,,0.125,"[None, None, None]",,,WSLS,87
WSLS,pro24_adf_p4,0.8,0.0,0.0,,0.2,"[None, None, None]",,,WSLS,88
WSLS,pro24_adf_p4,0.9,0.0,0.0,,0.25,"[None, None, None]",,,WSLS,89
WSLS,pro25_acf_p4,0.05,0.0,0.0,,0.3620689655172414,"[None, None, None]",,,WSLS,90
WSLS,pro25_acf_p4,0.1,0.0,0.0,,0.1818181818181818,"[None, None, None]",,,WSLS,91
WSLS,pro25_acf_p4,0.2,0.0,0.0,,0.2857142857142857,"[None, None, None]",,,WSLS,92
WSLS,pro25_acf_p4,0.3,0.0,0.0,,0.2325581395348837,"[None, None, None]",,,WSLS,93
WSLS,pro25_acf_p4,0.4,0.0,0.0,,0.2777777777777778,"[None, None, None]",,,WSLS,94
WSLS,pro25_acf_p4,0.5,0.0,0.0,,0.1333333333333333,"[None, None, None]",,,WSLS,95
WSLS,pro25_acf_p4,0.6,0.0,0.0,,0.4583333333333333,"[None, None, None]",,,WSLS,96
WSLS,pro25_acf_p4,0.7,0.0,0.0,,0.1764705882352941,"[None, None, None]",,,WSLS,97
WSLS,pro25_acf_p4,0.8,0.0,0.0,,0.0909090909090909,"[None, None, None]",,,WSLS,98
WSLS,pro25_acf_p4,0.9,0.0,0.0,,0.4,"[None, None, None]",,,WSLS,99
WSLS,pro29_ace_p4,0.05,0.0,0.0,,0.231578947368421,"[None, None, None]",,,WSLS,100
WSLS,pro29_ace_p4,0.1,0.0,0.0,,0.1888888888888888,"[None, None, None]",,,WSLS,101
WSLS,pro29_ace_p4,0.2,0.0,0.0,,0.2375,"[None, None, None]",,,WSLS,102
WSLS,pro29_ace_p4,0.3,0.0,0.0,,0.1714285714285714,"[None, None, None]",,,WSLS,103
WSLS,pro29_ace_p4,0.4,0.0,0.0,,0.1666666666666666,"[None, None, None]",,,WSLS,104
WSLS,pro29_ace_p4,0.5,0.0,0.0,,0.1428571428571428,"[None, None, None]",,,WSLS,105
WSLS,pro29_ace_p4,0.6,0.0,0.0,,0.282051282051282,"[None, None, None]",,,WSLS,106
WSLS,pro29_ace_p4,0.7,0.0,0.0,,0.2758620689655172,"[None, None, None]",,,WSLS,107
WSLS,pro29_ace_p4,0.8,0.0,0.0,,0.2105263157894736,"[None, None, None]",,,WSLS,108
WSLS,pro29_ace_p4,0.9,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,WSLS,109
WSLS,pro31_adf_p4,0.05,0.0,0.0,,0.2272727272727272,"[None, None, None]",,,WSLS,110
WSLS,pro31_adf_p4,0.1,0.0,0.0,,0.1774193548387097,"[None, None, None]",,,WSLS,111
