Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,GranularPredictions,Predictions,GroundTruth
SARSA,pro32_bdf_p2,0.8,0.0001,0.8,0.0,0.7272727272727273,0,1.0,0.05,Focused,p2,,,
SARSA,stu28_bde_p2,0.8,0.01,0.05,0.0,0.8571428571428571,0,1.0,0.1,Focused,p2,,,
SARSA,stu18_bde_p2,0.8,0.0001,0.2,0.0,0.0526315789473684,0,1.0,0.05,Focused,p2,,,
SARSA,stu27_bdf_p2,0.8,0.01,0.1,0.0,0.7272727272727273,0,1.0,0.05,Focused,p2,,,
SARSA,stu23_bdf_p2,0.8,0.0001,0.99,0.0,0.9230769230769232,0,1.0,0.1,Focused,p2,,,
SARSA,stu32_bce_p2,0.8,0.001,0.1,0.0,1.0,0,1.0,0.05,Focused,p2,,,
SARSA,stu2_bce_p2,0.8,0.5,0.5,0.0,0.9090909090909092,0,1.0,0.1,Focused,p2,,,
SARSA,stu34_bcf_p2,0.8,0.0001,0.1,0.0,0.5,0,1.0,0.1,Focused,p2,,,
SARSA,stu33_bce_p2,0.8,0.001,0.1,0.0,0.4444444444444444,0,1.0,0.05,Focused,p2,,,
SARSA,stu35_bde_p2,0.8,0.0001,0.05,0.0,0.4444444444444444,0,1.0,0.1,Focused,p2,,,
SARSA,stu9_bcf_p2,0.8,0.0001,0.8,0.0,1.0,0,1.0,0.1,Focused,p2,,,
SARSA,stu40_bdf_p2,0.8,0.01,0.1,0.0,0.8181818181818182,0,1.0,0.1,Focused,p2,,,
SARSA,stu5_bcf_p2,0.8,0.0001,0.1,0.0,0.5384615384615384,0,1.0,0.05,Focused,p2,,,
SARSA,stu22_bde_p2,0.8,0.5,0.2,0.0,0.7666666666666667,0,1.0,0.05,Focused,p2,,,
SARSA,stu8_bce_p2,0.8,0.001,0.1,0.0,0.9333333333333332,0,1.0,0.05,Focused,p2,,,
WSLS,pro10_bdf_p2,0.8,0.0,0.0,,0.25,"[None, None, None]",,,Focused,p2,,,
WSLS,pro11_bcf_p2,0.8,0.0,0.0,,0.4,"[None, None, None]",,,Focused,p2,,,
WSLS,pro12_bdf_p2,0.8,0.0,0.0,,0.25,"[None, None, None]",,,Focused,p2,,,
WSLS,pro14_bdf_p2,0.8,0.0,0.0,,0.2,"[None, None, None]",,,Focused,p2,,,
WSLS,pro16_bce_p2,0.8,0.0,0.0,,0.2857142857142857,"[None, None, None]",,,Focused,p2,,,
WSLS,pro19_bcf_p2,0.8,0.0,0.0,,0.2307692307692307,"[None, None, None]",,,Focused,p2,,,
WSLS,pro1_bcf_p2,0.8,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,Focused,p2,,,
WSLS,pro26_bde_p2,0.8,0.0,0.0,,0.8333333333333334,"[None, None, None]",,,Focused,p2,,,
WSLS,pro27_bcf_p2,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p2,,,
WSLS,pro28_bce_p2,0.8,0.0,0.0,,0.25,"[None, None, None]",,,Focused,p2,,,
WSLS,pro2_bce_p2,0.8,0.0,0.0,,0.3,"[None, None, None]",,,Focused,p2,,,
WSLS,pro30_bde_p2,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p2,,,
WSLS,pro32_bdf_p2,0.8,0.0,0.0,,0.1363636363636363,"[None, None, None]",,,Focused,p2,,,
WSLS,pro4_bce_p2,0.8,0.0,0.0,,0.25,"[None, None, None]",,,Focused,p2,,,
WSLS,pro6_bde_p2,0.8,0.0,0.0,,0.4,"[None, None, None]",,,Focused,p2,,,
WSLS,pro7_bde_p2,0.8,0.0,0.0,,0.25,"[None, None, None]",,,Focused,p2,,,
WSLS,stu12_bdf_p2,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p2,,,
WSLS,stu14_bcf_p2,0.8,0.0,0.0,,0.5555555555555556,"[None, None, None]",,,Focused,p2,,,
WSLS,stu16_bcf_p2,0.8,0.0,0.0,,0.3571428571428571,"[None, None, None]",,,Focused,p2,,,
WSLS,stu18_bde_p2,0.8,0.0,0.0,,0.2631578947368421,"[None, None, None]",,,Focused,p2,,,
WSLS,stu19_bde_p2,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p2,,,
WSLS,stu1_bce_p2,0.8,0.0,0.0,,0.4444444444444444,"[None, None, None]",,,Focused,p2,,,
WSLS,stu20_bdf_p2,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p2,,,
WSLS,stu22_bde_p2,0.8,0.0,0.0,,0.1666666666666666,"[None, None, None]",,,Focused,p2,,,
WSLS,stu23_bdf_p2,0.8,0.0,0.0,,0.1538461538461538,"[None, None, None]",,,Focused,p2,,,
WSLS,stu27_bdf_p2,0.8,0.0,0.0,,0.1818181818181818,"[None, None, None]",,,Focused,p2,,,
WSLS,stu28_bde_p2,0.8,0.0,0.0,,0.7142857142857143,"[None, None, None]",,,Focused,p2,,,
WSLS,stu2_bce_p2,0.8,0.0,0.0,,0.5454545454545454,"[None, None, None]",,,Focused,p2,,,
WSLS,stu32_bce_p2,0.8,0.0,0.0,,0.375,"[None, None, None]",,,Focused,p2,,,
WSLS,stu33_bce_p2,0.8,0.0,0.0,,0.4444444444444444,"[None, None, None]",,,Focused,p2,,,
WSLS,stu34_bcf_p2,0.8,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,Focused,p2,,,
WSLS,stu35_bde_p2,0.8,0.0,0.0,,0.2222222222222222,"[None, None, None]",,,Focused,p2,,,
WSLS,stu40_bdf_p2,0.8,0.0,0.0,,0.2727272727272727,"[None, None, None]",,,Focused,p2,,,
WSLS,stu5_bcf_p2,0.8,0.0,0.0,,0.0769230769230769,"[None, None, None]",,,Focused,p2,,,
WSLS,stu8_bce_p2,0.8,0.0,0.0,,0.0666666666666666,"[None, None, None]",,,Focused,p2,,,
WSLS,stu9_bcf_p2,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p2,,,
